Date,Facility_ID,Energy_Consumption_kWh,Cooling_Load_kWh,PUE,Temperature_C,Humidity_Percent,Carbon_Emission_kg
2023-08-02,MUM-Zone-A,8292.46,3755.74,1.47,19.5,46.6,3482.83
2023-08-02,LHR-Core-02,9792.54,4198.76,1.2,20.0,45.6,4112.87
2023-08-03,DXB-Core-01,12017.11,5479.23,1.35,20.4,48.7,5047.18
2023-08-03,DXB-Edge-02,14250.95,5392.7,1.46,21.9,52.8,5985.4
2023-08-03,SIN-Core-01,10849.57,6197.62,1.25,21.0,50.3,4556.82
2023-08-03,FRA-Core-01,14132.46,7566.3,1.33,22.1,47.5,5935.63
2023-08-03,MUM-Zone-A,11624.99,4023.16,1.83,23.6,47.7,4882.49
2023-08-03,LHR-Core-02,11842.68,4419.7,1.19,19.8,51.0,4973.93
2023-08-04,DXB-Core-01,6236.65,3668.15,1.24,20.0,45.6,2619.39
2023-08-04,DXB-Edge-02,9236.6,2885.4,1.55,20.9,49.3,3879.37
2023-08-04,SIN-Core-01,8468.74,3343.28,1.2,31.4,52.8,3556.87
2023-08-04,FRA-Core-01,9750.16,4185.16,1.21,23.6,45.8,4095.07
2023-08-04,MUM-Zone-A,12764.66,4826.98,1.84,23.1,49.4,5361.16
2023-08-04,LHR-Core-02,6152.0,1896.69,1.21,20.2,51.2,2583.84
2023-08-05,DXB-Core-01,6247.65,3541.84,1.18,21.4,53.9,2624.01
2023-08-05,DXB-Edge-02,6628.91,3134.62,1.77,21.6,49.7,2784.14
2023-08-05,SIN-Core-01,6925.47,3002.56,1.28,23.2,51.2,2908.7
2023-08-05,FRA-Core-01,6793.18,3325.14,1.34,19.9,53.3,2853.13
2023-08-05,MUM-Zone-A,13402.36,7582.99,1.72,20.3,50.0,5628.99
2023-08-05,LHR-Core-02,11926.54,5673.6,1.22,19.7,51.1,5009.15
2023-08-06,DXB-Core-01,14245.25,5509.86,1.24,32.7,53.6,5983.01
2023-08-06,DXB-Edge-02,7961.72,3897.46,1.64,21.9,49.0,3343.92
2023-08-06,SIN-Core-01,6950.45,3791.33,1.21,20.3,52.6,2919.19
2023-08-06,FRA-Core-01,7611.53,3705.79,1.23,21.3,45.7,3196.84
2023-08-06,MUM-Zone-A,7831.6,4103.39,1.47,22.9,52.0,3289.27
2023-08-06,LHR-Core-02,9046.04,4975.45,1.19,23.8,49.0,3799.34
2023-08-07,DXB-Core-01,12528.61,6095.36,1.33,20.5,48.7,5262.02
2023-08-07,DXB-Edge-02,14097.13,8151.8,1.5,19.7,54.6,5920.79
2023-08-07,SIN-Core-01,8477.94,4814.96,1.29,21.1,46.9,3560.73
2023-08-07,FRA-Core-01,13351.17,6741.27,1.24,19.5,50.8,5607.49
2023-08-07,MUM-Zone-A,12899.59,6464.89,1.48,20.1,54.1,5417.83
2023-08-07,LHR-Core-02,11099.19,4177.75,1.2,23.9,50.8,4661.66
2023-08-08,DXB-Core-01,6093.93,2431.28,1.31,24.4,48.1,2559.45
2023-08-08,DXB-Edge-02,12593.63,5091.17,1.76,22.7,47.4,5289.32
2023-08-08,SIN-Core-01,13024.04,5234.04,1.22,20.1,45.7,5470.1
2023-08-08,FRA-Core-01,12222.9,5653.41,1.24,21.8,47.5,5133.62
2023-08-08,MUM-Zone-A,8099.97,4817.37,1.61,23.6,54.0,3401.99
2023-08-08,LHR-Core-02,8175.87,4410.36,1.29,22.4,46.2,3433.86
2023-08-09,DXB-Core-01,11856.79,6189.18,1.19,19.6,49.0,4979.85
2023-08-09,DXB-Edge-02,9185.73,3076.94,1.78,19.6,52.7,3858.0
2023-08-09,SIN-Core-01,6468.32,3404.15,1.24,20.8,50.8,2716.69
2023-08-09,FRA-Core-01,5950.13,2046.07,1.29,19.0,46.9,2499.05
2023-08-09,MUM-Zone-A,11601.64,5520.8,1.62,22.0,46.0,4872.69
2023-08-09,LHR-Core-02,14229.37,6359.62,1.32,22.2,54.9,5976.33
2023-08-10,DXB-Core-01,7657.78,4473.58,1.32,21.9,46.9,3216.27
2023-08-10,DXB-Edge-02,10979.95,4137.83,1.61,20.5,49.6,4611.58
2023-08-10,SIN-Core-01,10999.65,6108.57,1.32,21.7,52.9,4619.85
2023-08-10,FRA-Core-01,9856.0,4698.13,1.22,19.9,53.3,4139.52
2023-08-10,MUM-Zone-A,11438.07,5230.25,1.79,19.1,51.9,4803.99
2023-08-10,LHR-Core-02,5007.55,2011.36,1.29,24.6,48.2,2103.17
2023-08-11,DXB-Core-01,7760.06,4457.01,1.24,20.0,47.6,3259.23
2023-08-11,DXB-Edge-02,6876.0,3653.07,1.73,33.0,45.4,2887.92
2023-08-11,SIN-Core-01,5887.53,2964.75,1.23,24.7,53.6,2472.76
2023-08-11,FRA-Core-01,11625.7,6840.47,1.26,19.7,51.8,4882.79
2023-08-11,MUM-Zone-A,11455.48,3801.47,1.68,24.5,48.1,4811.3
2023-08-11,LHR-Core-02,6871.59,2168.63,1.27,21.8,53.1,2886.07
2023-08-12,DXB-Core-01,10873.33,6119.95,1.27,19.5,49.8,4566.8
2023-08-12,DXB-Edge-02,9311.09,4231.59,1.8,20.6,50.2,3910.66
2023-08-12,SIN-Core-01,7440.69,2312.34,1.29,21.4,45.8,3125.09
2023-08-12,FRA-Core-01,11161.74,5862.82,1.24,23.4,50.4,4687.93
2023-08-12,MUM-Zone-A,9721.83,4306.62,1.65,23.1,49.2,4083.17
2023-08-12,LHR-Core-02,12898.5,6206.26,1.25,19.2,52.8,5417.37
2023-08-13,DXB-Core-01,11437.55,5924.33,1.34,19.4,51.4,4803.77
2023-08-13,DXB-Edge-02,6067.47,2010.38,1.72,20.6,53.7,2548.34
2023-08-13,SIN-Core-01,6654.28,2588.73,1.19,24.7,51.8,2794.8
2023-08-13,FRA-Core-01,9114.99,4939.76,1.25,22.9,54.9,3828.29
2023-08-13,MUM-Zone-A,5727.64,3078.58,1.49,29.0,48.9,2405.61
2023-08-13,LHR-Core-02,8329.41,4823.87,1.29,23.4,45.5,3498.35
2023-08-14,DXB-Core-01,11825.59,6554.31,1.24,22.9,46.1,4966.75
2023-08-14,DXB-Edge-02,14443.52,8149.95,1.73,24.1,49.1,6066.28
2023-08-14,SIN-Core-01,10380.54,5553.75,1.3,24.5,54.0,4359.82
2023-08-14,FRA-Core-01,14357.88,7740.05,1.33,23.1,52.9,6030.31
2023-08-14,MUM-Zone-A,14531.65,4740.41,1.63,21.0,48.8,6103.29
2023-08-14,LHR-Core-02,5487.01,2160.63,1.33,22.9,55.0,2304.55
2023-08-15,DXB-Core-01,12502.54,6653.19,1.18,20.1,51.1,5251.07
2023-08-15,DXB-Edge-02,11313.47,4250.35,1.46,22.4,52.6,4751.66
2023-08-15,SIN-Core-01,9881.99,4099.49,1.31,20.4,45.8,4150.44
2023-08-15,FRA-Core-01,13676.76,6037.75,1.28,21.0,52.4,5744.24
2023-08-15,MUM-Zone-A,14698.59,4990.03,1.61,21.5,47.8,6173.41
2023-08-15,LHR-Core-02,7001.48,3139.16,1.18,20.9,51.2,2940.62
2023-08-16,DXB-Core-01,12330.77,3977.46,1.32,23.5,46.8,5178.92
2023-08-16,DXB-Edge-02,13380.57,6087.53,1.6,20.8,54.8,5619.84
2023-08-16,SIN-Core-01,13592.63,6813.52,1.25,25.0,52.4,5708.9
2023-08-16,FRA-Core-01,10031.06,3018.6,1.29,22.3,48.1,4213.05
2023-08-16,MUM-Zone-A,7134.85,3033.02,1.82,24.0,46.7,2996.64
2023-08-16,LHR-Core-02,8836.82,3351.86,1.29,19.8,54.6,3711.46
2023-08-17,DXB-Core-01,14363.54,7881.26,1.26,22.1,51.9,6032.68
2023-08-17,DXB-Edge-02,11847.42,6414.1,1.69,23.3,48.7,4975.92
2023-08-17,SIN-Core-01,11698.67,4210.22,1.26,23.2,45.4,4913.44
2023-08-17,FRA-Core-01,11894.92,6477.84,1.2,22.6,51.0,4995.87
2023-08-17,MUM-Zone-A,8961.4,4625.49,1.81,19.6,51.3,3763.79
2023-08-17,LHR-Core-02,9192.59,3297.89,1.22,20.4,49.4,3860.89
2023-08-18,DXB-Core-01,8560.7,2687.42,1.32,22.4,45.1,3595.49
2023-08-18,DXB-Edge-02,10843.8,6429.63,1.69,22.2,47.6,4554.39
2023-08-18,SIN-Core-01,7699.64,3482.54,1.31,24.4,54.9,3233.85
2023-08-18,FRA-Core-01,11801.18,5655.69,1.23,22.8,51.5,4956.5
2023-08-18,MUM-Zone-A,10971.42,3951.82,1.57,24.6,47.2,4608.0
2023-08-18,LHR-Core-02,11070.69,3672.79,1.19,20.7,54.3,4649.69
2023-08-19,DXB-Core-01,13342.92,5208.41,1.19,20.2,50.8,5604.03
2023-08-19,DXB-Edge-02,11175.38,4272.82,1.85,22.1,50.7,4693.66
2023-08-19,SIN-Core-01,12080.49,7066.27,1.23,22.2,47.0,5073.81
2023-08-19,FRA-Core-01,12796.43,3866.46,1.2,23.2,53.0,5374.5
2023-08-19,MUM-Zone-A,8289.16,3286.44,1.71,19.2,54.5,3481.45
2023-08-19,LHR-Core-02,8697.66,5122.38,1.31,19.1,51.1,3653.02
2023-08-20,DXB-Core-01,13172.71,5912.08,1.24,19.1,46.3,5532.54
2023-08-20,DXB-Edge-02,10568.73,3940.65,1.71,23.2,54.1,4438.87
2023-08-20,SIN-Core-01,13767.0,8247.57,1.31,24.4,49.9,5782.14
2023-08-20,FRA-Core-01,11766.74,3825.9,1.28,22.8,48.0,4942.03
2023-08-20,MUM-Zone-A,8370.1,4368.11,1.63,20.9,53.1,3515.44
2023-08-20,LHR-Core-02,6825.89,3094.32,1.24,19.9,50.1,2866.88
2023-08-21,DXB-Core-01,14755.67,5026.23,1.34,24.1,52.6,6197.38
2023-08-21,DXB-Edge-02,7161.34,3707.12,1.76,23.8,49.3,3007.76
2023-08-21,SIN-Core-01,14428.55,5217.66,1.33,19.5,50.2,6059.99
2023-08-21,FRA-Core-01,11314.67,5302.56,1.21,19.2,54.3,4752.16
2023-08-21,MUM-Zone-A,14363.0,8151.13,1.72,20.0,46.4,6032.46
2023-08-21,LHR-Core-02,9867.81,3242.3,1.24,21.1,51.1,4144.48
2023-08-22,DXB-Core-01,8170.41,3932.01,1.31,23.7,53.0,3431.57
2023-08-22,DXB-Edge-02,14143.39,6715.23,1.68,22.1,48.8,5940.23
2023-08-22,SIN-Core-01,14816.8,7388.64,1.21,21.3,47.8,6223.06
2023-08-22,FRA-Core-01,13414.07,5385.76,1.25,21.6,47.6,5633.91
2023-08-22,MUM-Zone-A,6924.39,2323.15,1.52,21.2,46.2,2908.24
2023-08-22,LHR-Core-02,12469.16,3928.55,1.33,23.4,45.6,5237.05
2023-08-23,DXB-Core-01,6039.47,3092.49,1.2,24.8,53.2,2536.58
2023-08-23,DXB-Edge-02,8950.51,5080.1,1.8,22.6,52.7,3759.21
2023-08-23,SIN-Core-01,5002.99,1911.12,1.21,22.7,47.8,2101.26
2023-08-23,FRA-Core-01,13086.84,5522.33,1.21,21.6,50.2,5496.47
2023-08-23,MUM-Zone-A,10511.47,5498.13,1.5,20.5,50.8,4414.82
2023-08-23,LHR-Core-02,12922.79,3919.82,1.22,20.2,49.8,5427.57
2023-08-24,DXB-Core-01,7653.88,3358.97,1.2,20.9,47.5,3214.63
2023-08-24,DXB-Edge-02,12850.66,4419.37,1.75,23.2,46.1,5397.28
2023-08-24,SIN-Core-01,13042.01,7183.94,1.34,22.4,54.2,5477.64
2023-08-24,FRA-Core-01,12042.24,6302.09,1.31,21.7,47.2,5057.74
2023-08-24,MUM-Zone-A,5508.5,3055.08,1.82,20.1,54.4,2313.57
2023-08-24,LHR-Core-02,13795.11,4859.18,1.34,24.9,52.3,5793.95
2023-08-25,DXB-Core-01,14683.04,5015.91,1.33,22.1,49.7,6166.88
2023-08-25,DXB-Edge-02,11840.24,4421.92,1.71,22.5,49.5,4972.9
2023-08-25,SIN-Core-01,14839.5,7047.46,1.25,21.8,50.8,6232.59
2023-08-25,FRA-Core-01,9043.58,4860.65,1.22,20.3,50.0,3798.3
2023-08-25,MUM-Zone-A,6193.41,2286.04,1.6,23.6,47.8,2601.23
2023-08-25,LHR-Core-02,8976.38,4798.33,1.33,21.8,47.8,3770.08
2023-08-26,DXB-Core-01,7468.19,4426.36,1.19,21.0,54.0,3136.64
2023-08-26,DXB-Edge-02,8440.21,3318.02,1.6,19.9,50.8,3544.89
2023-08-26,SIN-Core-01,9475.09,4261.76,1.2,20.5,52.0,3979.54
2023-08-26,FRA-Core-01,13017.65,5614.78,1.23,21.7,52.6,5467.41
2023-08-26,MUM-Zone-A,11524.09,4391.54,1.61,24.6,50.6,4840.12
2023-08-26,LHR-Core-02,11065.34,6005.08,1.24,23.6,46.9,4647.44
2023-08-27,DXB-Core-01,11965.12,6507.44,1.31,23.4,51.6,5025.35
2023-08-27,DXB-Edge-02,5282.75,2324.65,1.5,24.6,52.0,2218.75
2023-08-27,SIN-Core-01,7795.96,4513.41,1.24,28.7,47.8,3274.31
2023-08-27,FRA-Core-01,7393.31,2445.46,1.2,22.6,48.5,3105.19
2023-08-27,MUM-Zone-A,12012.84,4287.17,1.65,19.7,47.3,5045.39
2023-08-27,LHR-Core-02,13783.17,5007.07,1.31,22.3,47.8,5788.93
2023-08-28,DXB-Core-01,14029.32,6046.87,1.26,19.8,53.4,5892.31
2023-08-28,DXB-Edge-02,13692.47,4378.51,1.47,19.8,48.7,5750.84
2023-08-28,SIN-Core-01,14273.51,6782.28,1.3,19.2,45.9,5994.87
2023-08-28,FRA-Core-01,13931.8,7493.86,1.3,22.5,49.5,5851.36
2023-08-28,MUM-Zone-A,10420.08,3297.72,1.81,22.7,49.2,4376.43
2023-08-28,LHR-Core-02,6298.85,3238.15,1.25,20.6,51.0,2645.52
2023-08-29,DXB-Core-01,5510.43,2252.28,1.35,20.4,48.1,2314.38
2023-08-29,DXB-Edge-02,11579.9,6196.9,1.58,24.5,47.4,4863.56
2023-08-29,SIN-Core-01,5461.17,2585.62,1.19,23.7,51.1,2293.69
2023-08-29,FRA-Core-01,14250.67,7110.95,1.18,21.5,50.8,5985.28
2023-08-29,MUM-Zone-A,7979.8,3839.38,1.51,24.9,53.5,3351.52
2023-08-29,LHR-Core-02,12752.38,3953.07,1.26,19.6,51.9,5356.0
2023-08-30,DXB-Core-01,5753.07,2275.93,1.22,24.5,48.9,2416.29
2023-08-30,DXB-Edge-02,7292.84,3031.93,1.49,21.2,53.8,3062.99
2023-08-30,SIN-Core-01,6611.32,3882.04,1.21,24.3,54.3,2776.76
2023-08-30,FRA-Core-01,6076.61,2816.55,1.35,23.6,48.4,2552.18
2023-08-30,MUM-Zone-A,6333.75,2568.2,1.67,23.3,49.2,2660.18
2023-08-30,LHR-Core-02,7847.03,3338.79,1.32,21.2,50.5,3295.75
2023-08-31,DXB-Core-01,9232.38,4369.63,1.31,23.4,52.8,3877.6
2023-08-31,DXB-Edge-02,12325.57,4607.5,1.75,22.4,50.2,5176.74
2023-08-31,SIN-Core-01,5845.49,1910.78,1.27,22.0,48.4,2455.1
2023-08-31,FRA-Core-01,13990.03,4468.54,1.21,23.7,48.5,5875.81
2023-08-31,MUM-Zone-A,10600.54,5964.92,1.54,23.1,48.4,4452.23
2023-08-31,LHR-Core-02,13347.97,7816.9,1.31,22.2,50.7,5606.15
2023-09-01,DXB-Core-01,10208.09,5920.56,1.33,22.4,54.2,4287.4
2023-09-01,DXB-Edge-02,6530.98,2086.54,1.79,23.4,53.3,2743.01
2023-09-01,SIN-Core-01,8378.26,4958.59,1.25,19.0,50.4,3518.87
2023-09-01,FRA-Core-01,7070.63,3653.5,1.24,23.8,47.2,2969.66
2023-09-01,MUM-Zone-A,9701.38,5056.36,1.46,19.1,48.7,4074.58
2023-09-01,LHR-Core-02,6478.5,2106.85,1.2,24.6,49.4,2720.97
2023-09-02,DXB-Core-01,12671.78,4034.18,1.22,21.8,48.5,5322.15
2023-09-02,DXB-Edge-02,7817.73,3402.73,1.61,21.5,47.2,3283.45
2023-09-02,SIN-Core-01,7003.64,3840.46,1.33,19.4,52.9,2941.53
2023-09-02,FRA-Core-01,11421.92,4472.52,1.33,24.1,45.9,4797.21
2023-09-02,MUM-Zone-A,8394.78,3946.35,1.8,21.4,50.9,3525.81
2023-09-02,LHR-Core-02,7220.07,3447.96,1.25,23.2,53.0,3032.43
2023-09-03,DXB-Core-01,6851.08,3237.8,1.25,24.5,47.6,2877.45
2023-09-03,DXB-Edge-02,12687.64,6448.82,1.46,19.6,53.9,5328.81
2023-09-03,SIN-Core-01,11762.09,4012.87,1.22,24.2,54.9,4940.08
2023-09-03,FRA-Core-01,14305.78,6869.34,1.28,22.1,54.8,6008.43
2023-09-03,MUM-Zone-A,8647.1,2670.55,1.5,21.4,51.3,3631.78
2023-09-03,LHR-Core-02,6576.16,3805.16,1.29,19.8,52.9,2761.99
2023-09-04,DXB-Core-01,8306.47,3644.11,1.35,24.4,45.9,3488.72
2023-09-04,DXB-Edge-02,12548.6,4183.94,1.77,20.2,53.6,5270.41
2023-09-04,SIN-Core-01,7453.08,3390.86,1.27,19.7,47.5,3130.29
2023-09-04,FRA-Core-01,6419.3,2018.4,1.34,23.9,53.0,2696.11
2023-09-04,MUM-Zone-A,6926.18,3691.91,1.47,22.0,50.5,2908.99
2023-09-04,LHR-Core-02,5813.07,2455.77,1.26,24.8,51.5,2441.49
2023-09-05,DXB-Core-01,11625.93,4970.15,1.24,24.8,54.0,4882.89
2023-09-05,DXB-Edge-02,8884.76,3160.79,1.57,20.4,53.2,3731.6
2023-09-05,SIN-Core-01,14126.23,7316.01,1.28,23.8,52.0,5933.02
2023-09-05,FRA-Core-01,6216.88,2769.48,1.26,25.0,53.5,2611.09
2023-09-05,MUM-Zone-A,5613.8,3216.79,1.52,22.5,47.3,2357.8
2023-09-05,LHR-Core-02,12102.71,4421.32,1.34,22.7,47.5,5083.14
2023-09-06,DXB-Core-01,12028.21,4303.95,1.24,20.1,52.7,5051.85
2023-09-06,DXB-Edge-02,13174.98,6804.12,1.63,23.1,48.2,5533.49
2023-09-06,SIN-Core-01,5138.46,2514.49,1.18,22.8,46.7,2158.15
2023-09-06,FRA-Core-01,13964.1,7256.89,1.29,19.6,48.6,5864.92
2023-09-06,MUM-Zone-A,13590.25,6781.94,1.81,23.4,54.9,5707.9
2023-09-06,LHR-Core-02,12095.78,6798.19,1.28,20.2,53.6,5080.23
2023-09-07,DXB-Core-01,9112.19,5466.35,1.28,21.2,48.3,3827.12
2023-09-07,DXB-Edge-02,14189.53,6665.43,1.79,22.5,47.5,5959.6
2023-09-07,SIN-Core-01,10622.88,6023.91,1.27,22.3,54.4,4461.61
2023-09-07,FRA-Core-01,8051.03,2438.34,1.28,21.9,53.5,3381.43
2023-09-07,MUM-Zone-A,11653.06,5921.99,1.81,23.5,53.3,4894.29
2023-09-07,LHR-Core-02,10729.66,5781.16,1.25,20.2,49.8,4506.46
2023-09-08,DXB-Core-01,13557.81,4101.27,1.27,30.8,55.0,5694.28
2023-09-08,DXB-Edge-02,9037.09,2810.05,1.84,20.4,46.4,3795.58
2023-09-08,SIN-Core-01,10391.41,5246.55,1.32,21.9,45.4,4364.39
2023-09-08,FRA-Core-01,6791.57,3974.29,1.2,22.5,53.9,2852.46
2023-09-08,MUM-Zone-A,11834.65,4839.64,1.7,20.9,46.4,4970.55
2023-09-08,LHR-Core-02,14350.99,4313.98,1.29,21.1,47.2,6027.42
2023-09-09,DXB-Core-01,9008.12,4365.5,1.19,20.5,53.5,3783.41
2023-09-09,DXB-Edge-02,6019.56,2759.3,1.75,20.7,47.8,2528.21
2023-09-09,SIN-Core-01,7273.02,2481.18,1.32,21.7,45.6,3054.67
2023-09-09,FRA-Core-01,13047.18,7629.92,1.28,24.3,52.9,5479.82
2023-09-09,MUM-Zone-A,8002.64,2698.12,1.84,24.9,52.5,3361.11
2023-09-09,LHR-Core-02,5439.03,2752.6,1.34,21.5,47.8,2284.39
2023-09-10,DXB-Core-01,6327.06,2007.31,1.24,20.0,54.9,2657.37
2023-09-10,DXB-Edge-02,7699.29,3904.1,1.64,24.6,46.3,3233.7
2023-09-10,SIN-Core-01,10056.72,5170.11,1.3,19.9,52.0,4223.82
2023-09-10,FRA-Core-01,7478.54,3541.03,1.27,20.1,51.0,3140.99
2023-09-10,MUM-Zone-A,8568.45,2818.02,1.85,21.7,53.7,3598.75
2023-09-10,LHR-Core-02,13881.86,5980.84,1.2,21.3,46.5,5830.38
2023-09-11,DXB-Core-01,10526.78,4821.94,1.24,19.1,45.1,4421.25
2023-09-11,DXB-Edge-02,14815.75,8667.1,1.57,23.4,50.0,6222.62
2023-09-11,SIN-Core-01,13776.88,6776.82,1.3,22.5,52.4,5786.29
2023-09-11,FRA-Core-01,14860.48,7400.02,1.35,19.3,47.4,6241.4
2023-09-11,MUM-Zone-A,7408.69,3476.28,1.54,22.3,54.6,3111.65
2023-09-11,LHR-Core-02,9750.07,3485.85,1.29,19.2,46.1,4095.03
2023-09-12,DXB-Core-01,9027.58,2892.19,1.34,24.2,54.0,3791.58
2023-09-12,DXB-Edge-02,10715.9,3863.98,1.56,21.7,50.2,4500.68
2023-09-12,SIN-Core-01,7027.06,2774.75,1.31,20.3,51.1,2951.36
2023-09-12,FRA-Core-01,10927.16,5515.69,1.33,21.2,53.9,4589.41
2023-09-12,MUM-Zone-A,5742.13,1747.3,1.73,21.6,46.0,2411.7
2023-09-12,LHR-Core-02,12921.67,5110.15,1.23,22.3,45.6,5427.1
2023-09-13,DXB-Core-01,6976.06,2312.9,1.18,20.1,51.4,2929.95
2023-09-13,DXB-Edge-02,14816.83,7243.36,1.5,33.4,50.4,6223.07
2023-09-13,SIN-Core-01,9372.72,4559.71,1.25,20.8,53.9,3936.54
2023-09-13,FRA-Core-01,10047.47,5657.06,1.24,21.5,54.6,4219.94
2023-09-13,MUM-Zone-A,6292.49,2710.71,1.75,24.2,52.3,2642.85
2023-09-13,LHR-Core-02,5224.23,2256.31,1.3,22.8,52.6,2194.18
2023-09-14,DXB-Core-01,7418.05,3264.51,1.19,23.6,54.0,3115.58
2023-09-14,DXB-Edge-02,9677.72,4521.55,1.53,23.6,46.4,4064.64
2023-09-14,SIN-Core-01,8604.16,3847.49,1.3,24.7,52.6,3613.75
2023-09-14,FRA-Core-01,8751.87,3881.04,1.35,21.7,48.5,3675.79
2023-09-14,MUM-Zone-A,12610.16,6527.95,1.81,19.8,52.7,5296.27
2023-09-14,LHR-Core-02,7781.27,3042.55,1.28,20.3,54.6,3268.13
2023-09-15,DXB-Core-01,10074.81,4927.37,1.24,23.2,49.8,4231.42
2023-09-15,DXB-Edge-02,10537.08,4015.72,1.73,21.5,55.0,4425.57
2023-09-15,SIN-Core-01,10743.47,5167.99,1.33,23.4,48.6,4512.26
2023-09-15,FRA-Core-01,7404.22,3846.97,1.31,19.6,54.1,3109.77
2023-09-15,MUM-Zone-A,8517.01,4689.77,1.48,21.3,50.7,3577.14
2023-09-15,LHR-Core-02,8209.31,4740.35,1.24,22.8,51.4,3447.91
2023-09-16,DXB-Core-01,14266.16,5317.28,1.24,22.8,47.9,5991.79
2023-09-16,DXB-Edge-02,6686.32,3384.17,1.74,23.5,52.5,2808.25
2023-09-16,SIN-Core-01,13983.11,6245.76,1.21,20.8,46.3,5872.91
2023-09-16,FRA-Core-01,10894.54,3417.13,1.28,20.2,47.2,4575.71
2023-09-16,MUM-Zone-A,14080.67,7778.89,1.7,20.9,48.2,5913.88
2023-09-16,LHR-Core-02,13297.01,6394.27,1.22,33.4,52.1,5584.74
2023-09-17,DXB-Core-01,13319.45,5405.25,1.2,24.1,51.8,5594.17
2023-09-17,DXB-Edge-02,7170.95,2521.17,1.77,20.5,45.8,3011.8
2023-09-17,SIN-Core-01,12006.28,6544.11,1.18,19.1,48.4,5042.64
2023-09-17,FRA-Core-01,8415.59,4926.69,1.23,20.4,47.2,3534.55
2023-09-17,MUM-Zone-A,9335.84,5025.62,1.68,21.8,50.9,3921.05
2023-09-17,LHR-Core-02,9367.56,2973.64,1.19,22.5,46.7,3934.38
2023-09-18,DXB-Core-01,13134.41,6548.73,1.24,20.6,52.7,5516.45
2023-09-18,DXB-Edge-02,8536.04,4002.39,1.65,20.0,53.5,3585.14
2023-09-18,SIN-Core-01,12472.62,4187.74,1.31,24.2,45.1,5238.5
2023-09-18,FRA-Core-01,12699.54,5899.78,1.22,23.1,47.7,5333.8
2023-09-18,MUM-Zone-A,10236.74,5488.89,1.48,20.3,46.5,4299.43
2023-09-18,LHR-Core-02,8133.77,3014.85,1.23,19.1,49.3,3416.18
2023-09-19,DXB-Core-01,5875.08,3150.15,1.28,24.6,54.9,2467.53
2023-09-19,DXB-Edge-02,11714.34,3708.35,1.5,24.1,49.1,4920.02
2023-09-19,SIN-Core-01,10061.02,4743.25,1.21,20.7,48.5,4225.63
2023-09-19,FRA-Core-01,9770.95,5760.53,1.25,23.7,49.2,4103.8
2023-09-19,MUM-Zone-A,8856.68,4759.67,1.68,19.9,48.3,3719.81
2023-09-19,LHR-Core-02,10128.85,4006.97,1.25,21.1,48.2,4254.12
2023-09-20,DXB-Core-01,9483.68,5657.55,1.22,22.6,52.7,3983.15
2023-09-20,DXB-Edge-02,13871.05,7824.68,1.71,24.3,51.8,5825.84
2023-09-20,SIN-Core-01,9197.31,5218.12,1.18,28.5,46.8,3862.87
2023-09-20,FRA-Core-01,7827.24,3842.25,1.28,22.4,53.6,3287.44
2023-09-20,MUM-Zone-A,14032.8,6749.98,1.46,21.4,50.3,5893.77
2023-09-20,LHR-Core-02,5675.0,2628.85,1.34,24.7,46.6,2383.5
2023-09-21,DXB-Core-01,10882.93,5629.52,1.24,20.6,47.4,4570.83
2023-09-21,DXB-Edge-02,10348.98,5201.16,1.5,23.8,52.7,4346.57
2023-09-21,SIN-Core-01,6819.18,2104.13,1.35,24.8,48.4,2864.06
2023-09-21,FRA-Core-01,10019.12,5054.49,1.22,23.6,48.0,4208.03
2023-09-21,MUM-Zone-A,9366.12,5298.49,1.83,19.2,46.0,3933.77
2023-09-21,LHR-Core-02,8421.09,2936.07,1.29,22.0,50.0,3536.86
2023-09-22,DXB-Core-01,9538.92,4966.83,1.22,22.3,47.9,4006.35
2023-09-22,DXB-Edge-02,7191.4,3173.26,1.47,22.6,52.1,3020.39
2023-09-22,SIN-Core-01,9469.15,5365.95,1.22,20.5,52.6,3977.04
2023-09-22,FRA-Core-01,6659.65,3345.1,1.24,22.3,51.8,2797.05
2023-09-22,MUM-Zone-A,14984.07,5278.68,1.78,21.4,52.0,6293.31
2023-09-22,LHR-Core-02,7678.5,4281.77,1.23,19.2,51.3,3224.97
2023-09-23,DXB-Core-01,14003.68,6635.67,1.2,23.9,53.3,5881.55
2023-09-23,DXB-Edge-02,10411.19,3695.94,1.6,21.7,51.4,4372.7
2023-09-23,SIN-Core-01,11641.21,3558.15,1.27,23.2,54.2,4889.31
2023-09-23,FRA-Core-01,14510.4,5450.34,1.26,22.8,48.7,6094.37
2023-09-23,MUM-Zone-A,14504.84,6093.34,1.85,21.0,49.0,6092.03
2023-09-23,LHR-Core-02,6557.84,3634.18,1.3,22.1,51.2,2754.29
2023-09-24,DXB-Core-01,8365.22,3263.03,1.23,22.6,53.2,3513.39
2023-09-24,DXB-Edge-02,10072.59,5623.38,1.64,21.8,48.3,4230.49
2023-09-24,SIN-Core-01,9176.82,3831.8,1.22,20.8,48.4,3854.27
2023-09-24,FRA-Core-01,12064.18,4203.54,1.31,19.7,54.4,5066.95
2023-09-24,MUM-Zone-A,8722.94,2785.08,1.48,20.2,48.9,3663.63
2023-09-24,LHR-Core-02,11239.5,6386.8,1.23,24.2,49.4,4720.59
2023-09-25,DXB-Core-01,9537.44,3424.92,1.22,19.4,53.2,4005.72
